id_site,site_type,latitude,longitude,water_temp,water_salinity,water_ph,dis_oxig,enterococoe,Timestamp,Hour,status
6.0,2.0,26.013386,-111.339279,21.561138808874478,32.9326332906839,7.641752816873089,6.064281101159578,840.9878963216709,1452089346.7946599,9.578890695721899,0.0
12.544255336579786,3.0,25.815444048516827,-111.31323087395585,16.0,32.92404255609663,7.58,6.08,305.9906371125746,1516320000.0,8.044528363904005,0.0
1.674744823672412,1.0,26.029222606016695,-111.33685715485302,26.325255176327587,32.0,6.74,6.33,452.77681535470754,1562371200.0,9.874681150925575,0.0
12.94022500857542,2.5430596147249678,25.924357514368904,-111.32779068230428,25.21529807362484,33.13110461644005,7.732461864810722,6.022249269349506,4745.484887287868,1447737833.6871798,8.705977499142458,0.0
10.669122589891094,3.0,26.04103008796375,-111.32484408257801,30.953360671247694,29.850184194241834,7.272151711503491,6.33,7979.668611744149,1405468800.0,9.651498651098388,0.0
2.2649913026774375,1.0,26.014802773288878,-111.3196741039806,26.264991302677437,32.13249565133872,6.74,6.33,381.8280691943911,1562371200.0,10.014991302677437,0.0
6.0,2.0,26.013386,-111.339279,25.0,31.590430265147738,6.7,6.9,6205.377479856956,1497586826.3498175,9.66285484659072,0.0
11.688433427481495,3.0,25.997284490334966,-111.33701321273847,30.810264008638388,31.403855524172833,8.01623133145037,6.33,9198.52727482943,1405468800.0,9.629622568532506,0.0
13.618642792053743,2.7090396897718065,25.748648800324766,-111.25742685625755,24.290960310228193,32.29096031022819,6.63,6.8,7229.165246259057,1495065600.0,7.441242852803583,0.0
12.807319800507802,2.0,25.91684993919761,-111.32617053324987,22.7,32.9,6.63,6.8,5294.362529754908,1491350400.0,9.229055800615749,0.0
10.225677878309169,3.0,26.00131527155785,-111.30379011620047,26.9,33.0,7.3,6.01,8144.088901144051,1445644800.0,10.33866276445334,0.0
16.08546639282573,2.652422267862378,25.826519529527523,-111.32366105628225,26.006524222678625,31.969515546427523,7.316524222678624,6.01,9481.146416170217,1407628800.0,7.718898529167888,0.0
9.168720383827385,2.6337440767654767,25.828394202759927,-111.27313006075538,21.6193364989756,32.0,6.63,6.8,10112.0,1495065600.0,8.096846759331585,0.0
9.293061047476368,3.0,26.065399589910474,-111.32700115343758,31.930204214392724,31.567347381309077,7.7974532258469775,6.33,9218.141455138293,1405468800.0,10.223864001632483,0.0
10.104978502993442,3.0,26.010333362114846,-111.34590465615746,27.706086968076416,31.213291326721826,7.348425322455098,6.01,7556.0,1407628800.0,9.790376970558935,0.0
6.983554703896182,2.9835547038961825,26.016448789347933,-111.34078285514225,27.744408599324704,32.78848829272732,8.001151170727267,6.9,7942.710323934933,1403049600.0,11.018585284545447,0.0
8.81851170986847,3.0,26.0567333592397,-111.33053947054495,23.98566221767556,33.0,7.272431939896931,6.297495483932005,6744.364543695099,1445236477.6469305,10.793042922288029,0.0
8.478984116425487,3.0,26.04730428117691,-111.33155843333587,24.01764444074892,32.5,7.802101588357451,6.9,1132.2697154260475,1402012800.0,10.64468042688796,0.0
14.900426827874034,3.0,25.924558535763275,-111.34742328334914,29.209620630776108,30.333191057375323,7.9519914634425195,6.33,8718.869593704145,1405468800.0,8.808779810654414,0.0
11.021185874152435,3.0,26.041022003107635,-111.33206829894377,30.79755105556134,31.36245791793508,7.9966017323059395,6.286881368018081,1193.7853155095238,1406806462.3369863,12.19399733565681,0.0
14.215235611079667,3.0,25.99424850282183,-111.34642592388313,28.23205055525804,32.32549663412743,7.511622063257697,6.091589229207787,4646.380740639877,1407386479.9892528,10.245969454644827,0.0
15.533338936574683,3.0,25.939795491221112,-111.34727966422994,28.0,31.466661063425317,6.74,6.33,1601.093250895795,1564099200.0,10.26666386504599,0.0
11.888160662067857,3.206297190147704,26.051318898524126,-111.33168492429594,28.79535261162555,32.063627305615974,7.966785864512255,5.94,10112.0,1411516800.0,10.405302275467998,0.0
9.55118270349335,3.0,26.06929156419906,-111.3284609718038,20.028779567587332,31.8,7.568582789244534,6.08,769.7642726759516,1391212800.0,12.27001257630644,0.0
15.454350773499728,2.0,25.87931182574869,-111.32107329696409,32.0,32.33765538476785,6.96,5.94,983.0,1505347200.0,8.186169435409555,0.0
8.6755568865144,2.17837045910096,26.011198821430504,-111.33894455538919,29.661250291400147,34.78918522955048,7.2668681117686065,6.320927313352982,9064.856324892404,1471046886.185343,10.053604923483174,0.0
13.474339220886487,3.0,25.865608671161084,-111.32893619233846,29.08087857005827,30.06057544156649,7.826181996125081,6.33,6649.294624494583,1405468800.0,8.190448322454955,0.0
8.532010964374681,3.0,26.048408724365995,-111.3312268034288,22.375423324166693,32.476600548218734,7.708696984796963,6.047240767506228,366.34897582934656,1451395269.6616251,10.33410740095291,0.0
22.15588371998452,3.57794185999226,26.014931031035214,-111.34162528734538,27.58755976678932,31.275293024012385,7.279544069800542,6.01,9819.561418843916,1414454400.0,11.38421627865996,0.0
11.509156140632264,3.0,26.027408800652694,-111.3370207513922,21.64268373699044,31.979225438616588,7.734133877210268,6.373929719331208,425.8880228057714,1400072755.452753,12.146572631546789,0.0
7.279093173912985,3.0,26.01813325325374,-111.34179236162439,27.359309815652153,30.514004982608565,7.29883627304348,6.01,10112.0,1414454400.0,11.277531473188375,0.0
15.018690083280362,3.0,25.85724188100762,-111.33082370461877,25.58464697133684,32.189185301180636,7.93873162928526,6.9,9600.0,1403049600.0,7.735535134285416,0.0
21.0,3.0,26.001124,-111.337404,28.88880046409441,35.191043579150964,6.91925229498115,5.466121557528274,6166.660375847878,1469113368.433295,9.895768351352237,0.0
11.479134910795608,2.946762787689377,25.726453545564592,-111.23902257173987,17.585609335416855,30.106474424621247,6.6831942327386376,6.244791349107956,893.0633574085186,1501686202.1339946,7.381942327386374,0.0
8.504330419981079,3.0,26.040409046357002,-111.33624806171561,31.13387736096121,32.59740174801135,8.015476346197918,6.33,9853.782824969689,1405468800.0,10.556240297009145,0.0
10.455915387666959,3.0,25.970791654855898,-111.3424407812151,20.383584916890744,33.06801057654163,7.727027096619211,6.2225565097412625,569.6902845329921,1533681614.6011655,8.848678124586765,0.0
10.331471492251044,3.0,25.963082517415394,-111.2943779757489,28.364984631732263,32.674114030995824,6.773593991084854,6.139720723837656,600.4824719587268,1502527052.0829732,9.489291224796661,0.0
17.541047603734345,3.0,26.026829990858392,-111.3331476018513,30.655919393257257,30.600575762448162,7.96716753267635,6.207364415041491,9760.998511535274,1392546254.9646473,12.12558816632088,0.0
9.990149604194954,3.0,25.891477681153436,-111.2820605085589,23.74656682203942,32.40591023748303,7.827314843014186,6.206231299475631,5175.516493654851,1391046808.5935805,10.814161484184654,0.0
10.361781404315945,3.0,25.988596070580144,-111.34548586233859,27.74101769257155,32.90121920304211,8.056504106261052,5.94,10112.0,1411516800.0,9.627237318122774,0.0
10.000104414833876,3.0,26.082835265523187,-111.32385871052549,20.039835024562475,31.8,7.599998955851661,6.08,907.9744183657006,1391212709.7855835,12.116468278482303,0.0
15.72694047821783,3.0,25.95870481750628,-111.35129565035513,28.375652623386156,31.64611904356434,8.480703096495056,5.94,7133.72486074155,1411516800.0,9.202770041270632,0.0
11.406704466048527,3.0,26.01166017943786,-111.33973654128555,28.154791718170166,35.3740941581129,6.844261769764112,6.301530687376603,737.7293572296137,1469249569.6329334,10.151577520109537,0.0
6.4894359591816535,2.4894359591816535,26.01491010357689,-111.34002734758158,16.5,33.744717979590824,7.2,6.08,928.9118099995051,1535846400.0,9.515258127890887,0.0
6.578967821834742,2.578967821834742,26.015188905797196,-111.34016424179958,19.5,32.78948391091737,7.23,6.74,2221.59948754129,1444608000.0,10.04035701321709,0.0
19.087023795714813,2.0,25.827796111190725,-111.31407806610652,23.576118190867593,32.93478741397963,6.611304251720408,6.024126446396907,10112.0,1493369521.7160754,8.442748017023765,0.0
7.900023843012217,3.0,26.015511516670703,-111.34058916563131,27.41249105887042,32.832143708679006,7.99935712582642,6.9,8023.324298248256,1403049600.0,11.09595448140822,0.0
19.718545134011954,3.794909070875747,26.023267855829435,-111.34390814537642,27.985418163788175,30.456436349613025,7.262305455747455,6.01,9709.776010136871,1414454400.0,11.623527260373377,0.0
7.958403063629624,3.0,26.036461619009277,-111.33481414724005,23.835441072270367,32.5,7.854159693637038,6.9,1188.4924691280005,1402012800.0,10.822545619926546,0.0
6.279171521256137,2.0930571737520456,26.01755216966888,-111.33825732528938,23.249425328780895,32.52555426099836,7.9427771304991825,6.823693117523323,757.1508176655279,1401731395.1065738,11.345001941835788,0.0
15.878693566080278,2.412130643391972,25.92530990356449,-111.31707928466989,21.909020174560208,33.0,6.63,6.8,4287.390414727661,1495065600.0,9.06871437655992,0.0
6.346028555952663,2.3460285559526626,26.014463532923237,-111.33980807766206,24.501628772615383,32.32698572202367,7.429586567869112,6.034221998916686,494.65622411436686,1511121711.7855566,9.763492861011834,0.0
15.161140668982119,3.0,25.977618144526037,-111.35175931258856,27.190177378084424,32.289514258362274,7.308388593310179,6.01,6312.64695134798,1407628800.0,9.446247783159674,0.0
9.777683373668568,3.0,26.0761455877289,-111.32614307719557,31.25549419288457,30.14459077081372,7.231149816795886,6.33,8498.752338395774,1405468800.0,10.088926650532573,0.0
7.000204031602368,2.500102015801184,26.017869914673675,-111.3418075157919,27.330053048216616,32.1,7.294994899209941,6.01,10112.0,1414454400.0,11.35839284255069,0.0
7.720861958142428,3.0,26.02071848417905,-111.34335048012636,27.822086195814244,32.58374141255727,7.956748282511454,6.9,8797.335036766332,1403049600.0,10.932566104883383,0.0
7.115846181449573,2.2231692362899147,25.948242230419265,-111.31598504145454,18.950600035884445,32.0,6.63,6.8,10112.0,1495065600.0,9.027483064409525,0.0
7.672160416616453,2.557386805538818,26.038340207283973,-111.33315945026199,23.771082270945307,32.45573868055388,7.8234372569536506,6.018034152775435,333.6409833305214,1450205642.5199046,9.927065115713402,0.0
20.0,2.0,25.814849,-111.31232,26.288453202733923,32.23805232182578,6.696194767817422,6.55264060447174,567.0260424513347,1490507566.4089267,8.152694055259492,0.0
11.567108916567308,2.6958886145709133,25.887674417666382,-111.33261517062687,26.505344801057813,32.03041113854291,7.972575593960072,6.9,9600.0,1403049600.0,8.23379743928786,0.0
20.836713862970356,2.5578092419802365,25.87346498967039,-111.32135316286463,27.68686609606338,32.33062890962372,7.2860547689504935,6.01,3066.3860077593836,1419064795.4152377,7.940212747564459,0.0
7.876597760884615,3.0,26.021629850096698,-111.34389976030263,27.83765977608846,32.537020671734616,7.9474041343469235,6.9,8987.955659322768,1403049600.0,10.914396927896796,0.0
11.457524373334547,3.0,25.744453125544354,-111.24780833447723,17.228762186667275,30.114381093333638,6.7303276810668,6.215979970399936,1490.3730058415495,1501718400.0,7.510133530667091,0.0
19.572044623871257,3.571505577983907,25.981003337914725,-111.34600976605408,28.334489781657354,31.32833270824989,8.33861301211131,5.94,10112.0,1411516800.0,9.547742258107585,0.0
12.639232058218635,3.0,25.956045444434192,-111.34659563150723,27.288781062725157,32.998824231066514,8.043490102524464,5.94,10112.0,1411516800.0,9.139212178000768,0.0
8.0,3.0,26.022352,-111.344335,31.443653431575704,32.81705843014964,7.976588313970071,6.33,1958.8436837103927,1406472061.22891,12.168535902530808,0.0
6.462324138793896,2.462324138793896,26.014825677368204,-111.33998589360822,23.849961449078325,33.50957793310535,6.734827517474352,7.326922343981982,5486.912241905093,1462640440.9174275,10.615751264770486,0.0
16.369141454911222,2.6912760969940814,26.004909572498658,-111.33798285731814,26.876442692841657,32.16912760969941,7.32,6.01,10112.0,1414454400.0,10.939932715551084,0.0
9.746662340632117,3.0,26.0752068757587,-111.32646053093714,29.689195717225797,31.76333441484197,7.362533376593679,6.01,8203.1383972042,1407628800.0,10.521887555028236,0.0
8.072568468347516,2.230285385371946,25.99241114652955,-111.34122882635795,24.769714614628054,32.76971461462805,6.7,6.9,7929.815688215436,1497750813.3708155,9.48769558893659,0.0
11.75262298816313,3.0,25.916983728924382,-111.31632938432026,21.82109272190539,33.41579233727896,7.48436776242584,6.050894536390473,386.43234639076036,1514883021.682364,8.817550064104406,0.0
6.289918248308785,2.0,26.009274607195394,-111.338720720996,23.62144413976181,32.62070844630777,7.9795858310738454,6.9,962.8948182235747,1402012800.0,11.141180747263755,0.0
14.522369145520106,2.5681579430346737,26.00641924730251,-111.33821370385681,24.260873755691318,33.593131680372814,6.723631588606935,7.206160477534979,3683.2041321076267,1462832465.771842,10.456815794303468,0.0
12.14675236549673,3.0,25.89130425836939,-111.33422245323133,28.0,32.691125394249454,6.74,6.33,2879.3618508132467,1564099200.0,10.38984457135303,0.0
10.77029249831616,3.0,25.804496994033524,-111.2553373873023,26.9,33.0,7.3,6.01,3395.0494146830956,1445644800.0,8.260050298093327,0.0
22.451932903335866,3.725966451667933,26.018467338530346,-111.34270645896298,29.06991101943518,30.60287380633055,8.416541212934042,5.94,7617.198575984863,1411516800.0,10.082614881750697,0.0
11.512763222562754,3.0,25.740498653187665,-111.25110465967512,27.5,32.0,7.3,6.01,338.3396078283225,1420848000.0,6.3301886087062975,0.0
15.734781733908141,3.1927535259897937,25.86979906971674,-111.33259526665748,26.530434520172445,31.86144929480204,7.312289858960408,6.01,10014.466715849165,1407628800.0,8.243333109776525,0.0
10.0,3.0,26.082873,-111.323868,24.758924145796,34.0,6.941289120586427,6.66756724088775,4981.747706487062,1502229374.6654222,10.569252241362925,0.0
8.336737139559474,3.0,26.011710264547073,-111.34351381036232,27.46632628604405,32.3775508573627,8.083418029027607,5.943928599961527,206.5561628027313,1446949615.7630455,9.34651309592511,0.0
12.87637597735343,3.0,25.804441386700006,-111.31178909145194,28.0,32.0,6.74,6.33,449.3483429762957,1564099200.0,11.274405882538469,0.0
10.747937048502196,3.0,26.018579209347813,-111.33396506397419,31.27894470416307,31.71735431716593,8.035041259029956,6.33,9338.974734090338,1405468800.0,9.86997164316055,0.0
14.083013802139368,3.0,25.840172297216217,-111.331200818032,28.76569593491993,30.116602760427874,7.931660276042787,6.33,6591.263800129103,1405468800.0,7.988611961854119,0.0
19.68809647555634,3.0,26.002564844899418,-111.33772297997123,28.426894598482566,35.13748295784125,6.814685369730156,5.721833246711056,1744.510014385492,1469607325.767744,9.747366719645465,0.0
20.76981142729776,3.0,26.002834698693622,-111.33712074249819,28.127605434416964,32.214648363717416,8.009790737661179,5.94,991.6356851042591,1411516800.0,9.70879358455646,0.0
9.746732456718421,3.0,26.07520899750653,-111.32645981340417,32.94364495770692,32.88733662283592,8.008864364014855,5.94,1477.901466440846,1411516800.0,10.802914108408729,0.0
8.765961466057929,3.0,26.017567230211903,-111.34512911054993,27.877659142398773,32.209574518325724,7.37234038533942,6.01,7423.009940455692,1407628800.0,9.925886223378988,0.0
11.180253911034828,3.0,26.04497056195181,-111.32950442057754,29.031204488503185,30.071249602771935,7.305708320092398,6.01,8393.072668358234,1407628800.0,10.11216171677227,0.0
15.85487869252971,3.4503752840407467,26.056814736440685,-111.33325382091941,28.545521380879457,28.9015849152292,7.71420352560781,6.4579315766468595,5904.5940964913425,1394712324.2454112,12.530775587017542,0.0
13.770880589533684,2.0,25.903185477171125,-111.32431505929905,21.662971744393047,32.555062899252405,6.63,6.8,4612.436794207161,1495065600.0,8.60822850124599,0.0
11.637250935820889,2.836274906417911,26.038990745517754,-111.32197730261932,18.564213108283578,33.0,6.6267254981283585,6.664108172326866,10112.0,1494768537.1902046,10.387664357176616,0.0
10.454300805106566,3.0,25.91869323204254,-111.28345022027209,28.440807343148336,31.7,7.36,6.01,8891.679753884495,1407628800.0,9.01751886221213,0.0
19.4129616518185,3.0,25.980759174937862,-111.34565093797112,27.311094281527836,26.99351917409075,7.212082031185709,6.01,7798.785386857321,1407628800.0,9.199261658955582,0.0
1.7723934157874313,1.0,25.913227655091923,-111.32877663334892,27.257464471929143,32.25746447192915,6.74,6.33,733.5859012368114,1562371200.0,10.549567562952115,0.0
11.319805985475707,2.723349501210358,25.964946191549654,-111.33547803428125,21.277539342954494,33.27665049878964,7.491471840387314,6.091066019951586,3520.83934497122,1451582275.0514195,9.651648027763649,0.0
8.754050806295139,3.0,26.017641633125777,-111.34511676217343,31.284535659364558,32.75287182460655,7.915905681464913,6.299837967748195,836.6986243808612,1406767981.2357879,12.160947190920195,0.0
17.807385508321552,2.0,25.845942935952454,-111.31654219243437,33.15661532083418,31.156615320834174,6.82,6.09,1246.0,1488931200.0,9.016246045418097,0.0
24.0,3.0,25.930998,-111.356266,26.747700374532393,25.826549088772186,7.233668126482182,6.050505135776079,6626.153976840395,1407508499.746745,8.759275552825471,0.0
17.582069859640708,2.2417930140359292,25.879655330793966,-111.31511222572608,26.95266447530156,32.003282794385626,7.3220896507017965,6.01,8297.0,1407628800.0,8.300105475908985,0.0
6.431186939607594,2.0479096599563995,26.00902229235185,-111.33968465109085,16.45466267298623,32.0239548299782,7.620244114363375,6.095810187785612,485.08361360174405,1517015418.296199,9.439314430721893,0.0
10.296365636629693,3.0,25.975769422578395,-111.29750123840597,28.961993399122015,31.7,7.36,6.01,8684.942618348268,1407628800.0,9.567659699073237,0.0
9.794561294792889,2.948640323698222,26.07930417017282,-111.32465950397149,33.89728064739644,33.89728064739644,6.827190354682249,6.082296048554733,476.4260671451494,1503052249.3289092,10.48408841541272,0.0
12.947993904895931,2.587667174592006,25.936791701729366,-111.33113416459456,25.438335872960028,33.05973252065279,7.771270441895045,6.014219908573439,4287.63063261863,1447668460.0100746,8.832528497338675,0.0
8.290306873543184,2.0,25.98090666744624,-111.3348686869283,33.836406651889774,31.836406651889774,6.82,6.09,1246.0,1488931200.0,10.171891308212613,0.0
17.493770286407003,3.0,25.96465147319356,-111.35330810531646,26.900208224193065,30.880918227913345,7.270124594271859,6.01,6426.355865977416,1407628800.0,9.221508218972575,0.0
16.996638664712503,3.0,25.948533176592107,-111.34430446048826,17.665546221570835,33.00084033382188,7.58,6.08,3969.509257890549,1496275200.0,8.44372549217462,0.0
9.784697157193,3.0,26.077551359634338,-111.32482222219933,20.215302842807002,31.215302842807002,9.69014239799298,7.64354091471579,320.57661304280225,1551744000.0,8.026868561871334,0.0
13.972401617933627,3.0,25.833981239937405,-111.32969525589398,28.7488772933334,30.112143288109205,7.930772754697858,6.33,6417.662964522478,1405468800.0,7.9299138900585255,0.0
7.098052388990202,3.0,26.01707380258037,-111.34115383077597,28.0,30.196104777980402,6.74,6.33,7972.044290896148,1564099200.0,9.070259681467974,0.0
7.08390775302812,3.0,26.01699102817072,-111.34110394264492,27.296850480969,30.084597056661863,7.306643689878875,6.01,10112.0,1414454400.0,11.176685672397861,0.0
13.04609370327423,3.0,26.00857516776008,-111.34236248767242,28.816524551301892,31.73297992072695,8.295531244392908,5.94,7743.879156812211,1411516800.0,9.852719500945232,0.0
6.462925367524054,2.231462683762027,26.01546129442261,-111.3404492753291,20.81,33.0,7.58,6.08,936.2114027522482,1452729600.0,9.796593033049284,0.0
11.08091174446523,3.148636553176088,26.05322988735464,-111.3307388285645,21.22073751224709,30.625771229908906,7.5354090340471735,6.230122918707849,486.49597220763724,1398423743.279446,12.616651748917175,0.0
8.656074216968774,3.0,26.04584208126435,-111.3338148499309,28.478990428957196,32.66878515660625,7.8994207035881185,5.94,10112.0,1411516800.0,10.341090168706778,0.0
7.761940118556966,2.880970059278483,26.021284777551493,-111.34373318461971,21.606310303426948,32.92858203556709,7.645466467396835,6.063335808298988,909.5372450516471,1452050843.6660297,10.132562075086076,0.0
8.381246481572187,3.0,26.03600214902621,-111.33822171266799,23.398343545255358,32.257495777886625,7.688747888943313,6.175311620393047,3840.642250473925,1391410438.176047,12.266254925798938,0.0
6.916817588723736,2.458408794361868,26.017496093250248,-111.3415967148643,27.611699869519224,32.283363517744746,8.010406856732958,6.9,9388.673545799178,1403049600.0,11.026371281315564,0.0
7.5012308069314795,3.0,26.01594950536519,-111.34068612930952,28.02646901222775,35.48567911980196,6.858209889975245,6.574913843514797,262.9353452426699,1469080853.1708593,10.34220182966168,0.0
8.00290183759729,3.0,26.038688534555614,-111.3351449476237,27.919738834616243,35.399709816240275,6.799825889744163,6.486308773363001,590.4573117626841,1469261385.0104597,10.466956850426396,0.0
8.242758347378084,3.0,26.031043719869526,-111.34044236989979,28.0,31.757241652621918,6.74,6.33,1275.3920974815376,1564099200.0,8.881218468242876,0.0
15.674376615387507,2.8651246769224987,25.907810972158707,-111.34296790680466,24.1348753230775,32.0,6.7,6.9,1914.0785614824035,1497484800.0,8.576749784614998,0.0
9.15387432225962,3.0,26.057268813928737,-111.33252682712316,26.846125677740382,32.0,6.74,6.33,1325.454665368653,1564099200.0,8.699993896843749,0.0
14.479279764925028,3.0,25.86620055282695,-111.33519698394532,24.751241866437546,32.33549583544752,7.922810803526125,6.9,9600.0,1403049600.0,8.152884084856112,0.0
15.143326185783513,3.0,25.912564605954497,-111.34280894806763,22.86867026330374,32.80032833004846,7.912850107213248,6.9,9600.0,1403049600.0,9.796398976480862,0.0
19.800827067062098,3.0,25.96759020818603,-111.3251121176855,29.32902142782169,29.775809774575716,7.8804272932130495,6.300020676676553,8528.299149833398,1391565426.3337507,12.108844486085019,0.0
10.7978938713465,2.0,25.94534603889032,-111.33003996993732,25.0,32.65729329490382,6.7,6.9,10112.0,1497711960.5627189,9.13930837783329,0.0
17.79733501018662,2.786489000679108,26.003742071873674,-111.33780433312373,24.727056090550075,34.47864890006791,6.7822435700882835,7.143644248811561,6354.942043755901,1463616000.0,10.546260716519527,0.0
17.806673103608805,3.0,26.024855934586643,-111.33347446610277,18.564546332310293,32.29030244512647,7.3042126771298514,6.28901776049106,10112.0,1495924050.162375,9.730615293604266,0.0
12.627454952626815,3.0,25.781836624433183,-111.28632966147298,27.5,32.0,7.3,6.01,382.55571312086363,1420848000.0,6.540741491051731,0.0
8.957125572878725,3.0,26.00867221438352,-111.34480139361844,27.704310739816684,31.188181537242492,7.34581694382576,6.01,7712.968593952111,1407628800.0,9.78507160752274,0.0
8.232774507160983,2.0,25.98172254626227,-111.33497947371868,22.7,32.9,6.63,6.8,8531.833584503498,1491350400.0,10.116735423015191,0.0
22.490391537731707,3.7451957688658535,26.018926726918206,-111.3428469098958,27.818370161034878,31.007686769814637,7.26783629617939,6.01,9734.930940953878,1414454400.0,11.529169666350406,0.0
9.433176475470653,3.0,26.068862822944208,-111.32638016186071,27.06917639246955,33.71658823773533,6.910967059848837,6.523176475470653,4361.544269192746,1502404029.7352707,10.36605098226375,0.0
8.02394085410642,3.0,26.03915400876987,-111.33502614731047,28.18748308137845,35.4317372763929,6.9111970427053215,6.511019050769713,694.1742372071527,1469059200.0,10.594209078690316,0.0
16.347178254593615,2.730564349081277,25.893351792130527,-111.33820097263056,21.424920858268507,31.269435650918723,7.017614452650886,6.110830695275617,4572.980396282996,1501555445.3183243,8.534451479265021,0.0
14.270804021398034,3.0,25.85699210378456,-111.33458911695809,28.846445729201154,30.15416080427961,7.93541608042796,6.33,7023.93246530107,1405468800.0,8.151363485211629,0.0
10.0,3.0,26.082873,-111.323868,27.852866061174332,35.21428684318663,6.727146582515861,6.2514294745493,1404.003160922549,1469577593.1724074,10.719051758350956,0.0
15.0,3.0,25.922304,-111.347746,22.981098990479737,32.21833593061149,6.8280904126254045,6.780643024599055,675.3004675100673,1497308733.905555,8.572054430068356,0.0
20.284299136421737,3.791099933570903,26.03710074894352,-111.34035452261561,27.203066261730644,25.800990604504783,7.445031052478987,6.849764923606538,2721.544420580627,1395006710.3426054,13.234939862713198,0.0
6.753334535169794,2.7533345351697944,26.015731883742518,-111.34043084850427,28.456464491342672,35.302667628135836,6.978399423118499,6.58533345351698,2520.9020348687636,1469655933.0925171,10.296778118298109,0.0
10.67418222072337,3.0,26.07786266160346,-111.32469761186725,27.81293425842371,35.2,6.695322323198258,6.191581458693504,1684.0526869652213,1469626932.2357187,10.62069969707189,0.0
7.470007128781472,3.0,26.01925048171763,-111.3424657151432,27.797000712878148,32.658997861365556,7.971799572273111,6.9,8490.288725628523,1403049600.0,10.961832501642162,0.0
14.002881393351359,3.0,25.872243411073555,-111.31961603770819,26.22710380841419,26.520029596468905,7.1873343198822965,6.01,8928.850245799269,1407628800.0,8.180187160145273,0.0
17.053132535561083,3.542548656581622,26.051481677278844,-111.33517471400316,22.05912771280199,32.34254865658162,7.862125301422443,6.52488989839693,902.8759774215392,1400629467.137503,11.375183502671783,0.0
13.861943533723394,3.0,25.865092464578705,-111.30228717766764,26.9,33.0,7.3,6.01,6931.577903875003,1445644800.0,8.165597899217728,0.0
9.0,3.0,26.058156,-111.3283,22.774470480723757,30.880709778835545,6.977157413269867,6.53902118077105,4842.146205956438,1502022773.2995656,10.287309674038815,0.0
18.910942161816706,3.0,25.973680743532398,-111.34100483936042,27.100326725135982,29.623495332907275,7.260364738727223,6.01,8987.543306731712,1407628800.0,9.228611939878526,0.0
11.14355715607942,3.0,26.07437439509524,-111.32527519906043,33.045746252984884,32.82722818097676,8.001039597414618,5.94,307.29651782310054,1411516800.0,10.773515647888185,0.0
15.198878607105032,3.0,25.932262647372177,-111.34871712423849,27.245600219204768,32.702242785789934,8.153304736405119,5.94,9297.194346690685,1411516800.0,8.789121575565607,0.0
14.439351169071431,3.0,26.049880952843598,-111.32933082340223,18.105366068509742,32.59642262099351,7.013398510056169,6.5094242871153245,10112.0,1495553767.1976461,10.1846935544737,0.0
8.669716157896925,3.0,26.046330517317344,-111.33359610140812,28.0,31.330283842103075,6.74,6.33,692.1677283128001,1564099200.0,8.76024708859587,0.0
17.6499907536462,2.180769942027215,25.85130143957973,-111.31746977410847,26.367305202904745,33.40115306377007,7.958192300579728,6.9,7720.498264912442,1402012800.0,7.57269541351884,0.0
6.533192446152237,2.1066384892304475,25.982257905078164,-111.32814828777111,20.28912482030531,32.553319244615224,7.237464694246132,6.662153902861774,2944.6623057174825,1444718562.785634,9.60184775174439,0.0
9.506559925086421,2.701311985017284,25.8086709276375,-111.26607745762786,22.058527902612347,32.0,6.63,6.8,10112.0,1495065600.0,7.943692833960823,0.0
9.13012925873428,3.0,26.061372404888136,-111.3277232671253,31.917931860251507,33.56506462936714,6.8473271443342,6.22012925873428,2257.487443392111,1502770595.648635,10.249882882514807,0.0
6.267807401207233,2.2678074012072336,26.01421995224736,-111.33968847751645,23.66906088312273,33.04273776289736,6.682307998325953,7.517548746816911,3813.6792651846217,1462287509.7487504,10.524976787230043,0.0
18.671343854944677,3.4589179818680846,25.96943946591767,-111.34635180717109,26.96338709956583,31.2492984217583,7.266232460543957,6.01,8138.044484808113,1414454400.0,10.81212450190468,0.0
14.520422364453964,3.434694824296931,26.02350915762228,-111.34449714116946,27.842122998092222,31.447957763554605,7.261306103514062,6.01,9892.044418905753,1414454400.0,11.693469482429693,0.0
15.078815815441644,3.0,26.007627152001557,-111.3388436936403,24.66738204989235,34.626882518240535,6.839605920922791,6.782688251824053,7355.392632116805,1463616000.0,10.6550786334051,0.0
7.059387569254817,3.0,26.012119914370288,-111.33923561017573,24.31882152614122,34.782183729223554,6.901676462778008,6.802227033847055,9965.669029356133,1463553144.1967008,10.840437156912456,0.0
14.103322897581412,3.0,25.981676354123657,-111.35013781999692,28.0,30.789258099731267,6.74,6.33,2645.906989549081,1564099200.0,9.833128528078037,0.0
13.080326271321358,3.0,25.80163363449609,-111.31246923399829,28.0,32.080326271321354,6.74,6.33,663.2279495610696,1564099200.0,11.309235451936926,0.0
10.143491054624883,3.0,26.031016767769113,-111.3111020313432,18.432691855061744,32.85650894537512,6.63,6.8,10112.0,1495065600.0,10.278723124569158,0.0
16.796395990787733,2.291236728110206,25.88570893460631,-111.3169739629152,25.378869447008146,31.417526543779587,6.82445865115196,6.434845222119675,2221.698968845823,1501289739.973161,8.639260256527487,0.0
11.062594831463567,3.005216235955297,25.723066289315746,-111.23547377922154,23.613077579213623,32.10365136516871,7.83140838370793,6.9,9552.720037301186,1402012800.0,6.273473061798837,0.0
